Pulse height	Charge integral
0.029862	9
0.040619	11
0.033764	8
0.035979	41
0.043361	8
0.052853	91
0.041568	26
0.049162	10
0.072364	157
0.039354	29
0.059392	79
0.033764	4
0.038615	33
0.081751	95
0.036190	6
0.034291	34
0.096094	142
0.034186	43
0.025221	3
0.040725	13
0.134377	188
0.051166	56
0.035451	13
0.104847	122
0.065931	95
0.024905	4
0.065720	95
0.041252	9
0.105269	149
0.065720	97
0.025432	10
0.107168	138
0.122776	158
0.057915	20
0.051904	13
0.051377	12
0.039143	9
0.025854	15
0.066036	6
0.024378	2
0.028069	5
0.065720	101
0.092192	106
0.058443	61
0.092613	160
0.132585	177
0.047369	13
0.041779	39
0.067618	94
0.025221	9
0.052748	50
0.078376	77
0.066985	62
0.048529	10
0.045260	27
0.047685	51
0.065087	79
0.049373	10
0.026487	30
0.093563	130
0.027753	12
0.154627	215
0.141760	200
0.067302	83
0.148299	239
0.065720	110
0.029229	14
0.058337	92
0.024378	2
0.034608	44
0.035873	48
0.038932	11
0.064560	15
0.054119	71
0.049478	76
0.038615	45
0.118347	159
0.029229	8
0.084914	129
0.025538	23
0.123620	196
0.028174	25
0.027963	36
0.037033	9
0.070044	82
0.122038	216
0.048951	59
0.073841	98
0.039565	20
0.048529	7
0.110331	162
0.124042	171
0.031127	29
0.025010	10
0.088606	133
0.038299	10
0.027753	31
0.139229	234
0.040619	44
0.076266	100
0.032709	18
0.043256	46
0.031127	6
0.117503	131
0.142815	203
0.039776	4
0.052537	12
0.037033	7
0.039354	47
0.033553	22
0.067302	99
0.072786	108
0.081434	87
0.054224	91
0.031444	11
0.036401	3
0.037455	3
0.026592	7
0.129210	195
0.043994	12
0.124253	167
0.037033	3
0.114445	149
0.258826	287
0.042834	12
0.095250	140
0.040725	15
0.060025	25
0.062029	104
0.080274	119
0.068989	108
0.099152	169
0.097043	172
0.026171	21
0.033131	41
0.031127	24
0.114550	191
0.027120	13
0.037455	34
0.040303	13
0.028702	10
0.073419	92
0.066880	22
0.133428	205
0.071310	8
0.054435	66
0.102000	183
0.158740	226
0.051377	61
0.114234	157
0.038721	4
0.139229	239
0.036190	8
0.042307	12
0.048846	26
0.148404	213
0.031655	4
0.059708	19
0.088395	103
0.046209	10
0.099574	137
0.056017	67
0.124042	179
0.037455	4
0.174349	287
0.030495	5
0.028913	10
0.054857	42
0.042518	6
0.023639	15
0.026592	6
0.038932	4
0.063294	15
0.095883	138
0.058021	68
0.081223	116
0.126995	173
0.027963	7
0.039986	11
0.107378	160
0.043994	55
0.052748	5
0.049795	33
0.087657	124
0.026065	9
0.034819	21
0.055912	57
0.042729	24
0.048107	63
0.079641	136
0.025643	12
0.092719	134
0.109066	166
0.039354	55
0.128366	172
0.025432	8
0.048318	3
0.050322	15
0.122671	214
0.031233	3
0.031127	24
0.081751	114
0.033131	15
0.038088	49
0.074368	107
0.038405	41
0.051377	64
0.111070	198
0.024589	21
0.039248	63
0.027542	23
0.041674	55
0.056123	40
0.049795	8
0.036190	40
0.049584	11
0.026276	22
0.131530	199
0.038299	7
0.070888	105
0.046736	42
0.081223	120
0.025010	14
0.212949	272
0.049056	40
0.097359	22
0.067829	85
0.044416	32
0.046420	4
0.071626	9
0.038932	62
0.046209	54
0.054013	82
0.108011	155
0.067513	80
0.035662	24
0.040092	28
0.029756	5
0.143026	218
0.028069	12
0.046736	33
0.060974	20
0.030600	14
0.033026	4
0.036084	3
0.126046	161
0.033131	6
0.025010	26
0.038088	25
0.037244	49
0.052115	31
0.029018	13
0.025010	32
0.069306	5
0.073841	97
0.029651	41
0.117081	176
0.164435	222
0.076055	102
0.106429	155
0.037350	17
0.055912	79
0.059603	24
0.024589	8
0.040408	5
0.039248	35
0.032604	36
0.030073	10
0.117503	117
0.087867	93
0.037772	67
0.048002	49
0.055279	66
0.039670	7
0.066247	62
0.028807	23
0.040514	42
0.030600	34
0.029545	39
0.027436	13
0.115816	197
0.083543	132
0.026065	34
0.033026	19
0.032393	11
0.046209	57
0.139862	173
0.042096	7
0.117609	169
0.045576	40
0.027436	16
0.081645	124
0.036295	4
0.027014	15
0.028385	20
0.049267	82
0.066458	11
0.057388	79
0.135538	189
0.034502	3
0.035873	2
0.094512	133
0.029229	3
0.122565	155
0.027542	4
0.079536	64
0.065825	92
0.031971	4
0.026065	28
0.103476	142
0.057705	68
0.118030	176
0.055173	7
0.056544	5
0.133323	187
0.073630	78
0.031127	16
0.066458	101
0.071837	99
0.051693	16
0.075317	96
0.128999	179
0.041252	9
0.039565	5
0.119823	159
0.029124	2
0.045471	44
0.030073	3
0.023850	29
0.100312	83
0.064243	81
0.056439	13
0.037772	3
0.110964	123
0.143764	199
0.045471	58
0.031444	48
0.044311	7
0.055701	12
0.083438	116
0.058443	80
0.075528	142
0.027331	27
0.025643	13
0.043994	6
0.062240	95
0.040830	45
0.053908	66
0.069200	130
0.034819	2
0.081434	137
0.039565	47
0.035662	6
0.084493	169
0.158740	208
0.032604	46
0.029651	12
0.103793	132
0.038721	46
0.061290	107
0.081540	20
0.072786	126
0.050427	77
0.068357	23
0.133534	197
0.101051	163
0.049478	51
0.060025	85
0.059603	46
0.035979	6
0.097254	149
0.110015	156
0.035135	11
0.039459	42
0.028807	18
0.056966	85
0.044205	44
0.023323	12
0.086602	9
0.030284	2
0.100312	176
0.062029	12
0.043150	42
0.088606	122
0.092508	144
0.054330	76
0.027436	11
0.054224	3
0.090715	145
0.047369	70
0.037666	10
0.036084	6
0.042096	55
0.151568	236
0.057177	59
0.043361	11
0.119401	123
0.073208	91
0.044521	4
0.124886	199
0.120456	158
0.049056	55
0.038299	7
0.077743	109
0.063716	85
0.036612	38
0.129842	184
0.069728	87
0.037244	32
0.052748	89
0.030284	2
0.035768	12
0.027436	2
0.130581	198
0.062240	2
0.056650	35
0.101156	139
0.025960	28
0.112652	161
0.068884	52
0.049373	17
0.145240	179
0.152834	196
0.127944	191
0.035135	24
0.050322	63
0.069728	78
0.060658	34
0.031971	17
0.163380	232
0.087024	95
0.068567	106
0.067302	73
0.116132	168
0.053170	10
0.037139	47
0.061923	92
0.076688	61
0.081645	107
0.062556	95
0.075845	93
0.032393	34
0.045049	5
0.027647	14
0.060552	60
0.031549	2
0.048529	69
0.024272	20
0.038194	9
0.037772	22
0.051693	71
0.080063	127
0.110437	134
0.027753	39
0.108539	142
0.147350	220
0.031866	24
0.029124	7
0.034502	12
0.059603	4
0.032815	10
0.025116	2
0.027225	9
0.039881	22
0.027014	5
0.038826	18
0.052537	76
0.057705	61
0.028385	2
0.049795	22
0.026382	13
0.135749	240
0.029967	19
0.036928	6
0.038932	55
0.027225	6
0.029651	32
0.054752	4
0.098836	133
0.035557	27
0.058654	43
0.045049	44
0.054857	11
0.053275	2
0.039143	39
0.109804	129
0.027225	34
0.037666	53
0.118241	167
0.058443	101
0.065403	91
0.027647	41
0.034713	13
0.067302	99
0.149459	201
0.036190	15
0.119929	148
0.097359	131
0.116870	182
0.067618	85
0.087551	141
0.062556	7
0.077110	89
0.032393	48
0.055279	12
0.073630	11
0.109699	167
0.029018	10
0.039776	20
0.029440	18
0.049478	51
0.029124	36
0.054541	66
0.055595	14
0.067196	5
0.027436	37
0.054962	64
0.077954	5
0.059603	67
0.043150	8
0.028491	2
0.091664	122
0.091770	138
0.052431	15
0.140811	198
0.091770	119
0.035135	7
0.031866	28
0.072891	12
0.035979	29
0.024800	7
0.028702	14
0.057177	74
0.031760	44
0.044943	15
0.044627	61
0.054646	60
0.063400	10
0.047053	67
0.066036	88
0.040408	56
0.087446	178
0.061818	64
0.033870	25
0.042096	9
0.083860	63
0.120773	187
0.097465	150
0.051166	71
0.041568	25
0.044627	48
0.025854	12
0.083754	133
0.058443	65
0.104742	171
0.041041	55
0.030389	4
0.074263	120
0.088817	106
0.085758	137
0.090821	131
0.122249	191
0.117503	133
0.026065	18
0.112019	157
0.033342	9
0.066458	13
0.027436	28
0.111808	133
0.034608	4
0.039986	11
0.025010	5
0.076477	116
0.070993	96
0.089555	152
0.029229	3
0.031549	37
0.066880	27
0.082805	137
0.181098	261
0.030917	23
0.033870	38
0.066353	102
0.033870	28
0.070044	14
0.058126	57
0.099152	121
0.026487	24
0.045049	14
0.025960	16
0.035557	3
0.041779	53
0.039986	30
0.146084	201
0.042729	5
0.062872	82
0.048951	15
0.090293	121
0.115605	172
0.054962	13
0.033553	46
0.069728	76
0.038932	16
0.047369	66
0.044205	7
0.072786	140
0.094406	97
0.152517	208
0.102422	173
0.105269	161
0.106218	110
0.065298	22
0.085864	123
0.129948	197
0.108222	169
0.060869	22
0.067724	101
0.032288	3
0.057283	8
0.026065	7
0.102316	133
0.031233	12
0.080907	91
0.074473	106
0.117819	174
0.100629	158
0.120562	151
0.023956	29
0.043994	12
0.062345	31
0.032709	15
0.041463	52
0.028807	32
0.026592	4
0.115394	182
0.036295	5
0.032920	7
0.034291	49
0.116976	185
0.070255	104
0.050849	54
0.093141	12
0.028913	33
0.034080	34
0.061607	76
0.108011	161
0.037877	15
0.075212	107
0.062661	48
0.029545	27
0.056650	54
0.115605	12
0.071520	87
0.106007	173
0.051904	67
0.032604	26
0.047580	43
0.062345	78
0.064138	90
0.092192	140
0.134061	199
0.047791	77
0.032815	41
0.027225	16
0.069095	92
0.050955	55
0.024589	34
0.031549	13
0.036717	19
0.061185	92
0.135010	192
0.023956	23
0.040303	21
0.059181	56
0.081751	127
0.083438	119
0.034080	3
0.042834	54
0.050955	7
0.140600	235
0.028807	3
0.026487	7
0.041358	5
0.060130	13
0.025432	14
0.128471	185
0.058548	117
0.060341	51
0.045365	6
0.025854	17
0.098836	136
0.068673	116
0.041358	4
0.061079	47
0.088078	92
0.052537	8
0.055490	92
0.146190	186
0.153888	226
0.089660	130
0.052326	68
0.025749	5
0.036612	14
0.118136	221
0.028385	6
0.110753	153
0.035979	54
0.183102	245
0.058654	8
0.101894	163
0.032182	41
0.156736	254
0.088078	75
0.028807	25
0.058126	63
0.118452	96
0.057388	79
0.048107	22
0.055595	85
0.052009	4
0.027963	7
0.104531	160
0.030706	41
0.031233	45
0.032604	4
0.084282	100
0.031971	10
0.035241	26
0.119718	155
0.048846	20
0.083333	148
0.065825	81
0.064876	4
0.066564	71
0.027963	16
0.031338	4
0.121511	181
0.072048	87
0.122460	175
0.052009	19
0.068673	81
0.111281	161
0.059392	58
0.034608	41
0.035557	39
0.025538	22
0.036612	47
0.101262	168
0.108855	179
0.031655	6
0.057072	63
0.059497	73
0.140178	13
0.039565	54
0.044838	14
0.028913	13
0.033237	4
0.039037	12
0.094828	110
0.035135	46
0.036823	49
0.054646	15
0.069306	100
0.041674	51
0.035030	31
0.056755	13
0.041463	29
0.040197	11
0.039986	49
0.046842	42
0.048951	40
0.111281	158
0.027647	11
0.047791	2
0.119823	189
0.040619	39
0.028280	10
0.033342	4
0.108855	155
0.059814	85
0.096305	154
0.059497	83
0.066775	58
0.027963	6
0.048318	9
0.055279	10
0.024378	16
0.041463	30
0.045787	35
0.029229	36
0.052959	18
0.038932	13
0.025327	9
0.026909	3
0.034291	33
0.026382	16
0.033659	46
0.027120	4
0.049267	64
0.132796	177
0.047053	26
0.044100	53
0.067724	108
0.092192	123
0.053697	5
0.155049	188
0.029545	5
0.025221	9
0.114550	164
0.025432	9
0.095250	72
0.039986	58
0.056861	83
0.043889	7
0.031866	6
0.172661	249
0.039037	10
0.138280	214
0.045576	3
0.170763	222
0.027120	30
0.103582	173
0.053381	82
0.057915	79
0.047053	60
0.070360	127
0.142709	201
0.095566	152
0.038615	8
0.045998	10
0.073946	41
0.045260	66
0.037455	40
0.043045	5
0.044311	4
0.041674	4
0.098098	111
0.058126	63
0.070466	91
0.026065	8
0.062345	102
0.047264	11
0.059287	50
0.074579	21
0.042518	29
0.122987	184
0.113812	172
0.031127	7
0.028596	34
0.080063	119
0.079008	109
0.029124	7
0.089239	133
0.036506	24
0.035346	5
0.028913	7
0.034924	18
0.095883	155
0.059708	63
0.085969	94
0.040408	41
0.133850	185
0.072470	115
0.147455	220
0.036928	15
0.055068	57
0.061079	96
0.026276	30
0.088395	16
0.025010	4
0.115288	179
0.077321	15
0.028807	3
0.030917	10
0.091348	143
0.033131	14
0.028385	5
0.095566	163
0.118347	116
0.034819	48
0.024694	27
0.072891	23
0.034608	5
0.037350	15
0.055068	66
0.066458	7
0.068146	52
0.029229	2
0.117714	155
0.056017	62
0.061290	107
0.055384	2
0.123726	178
0.041779	56
0.113179	198
0.051693	19
0.035768	46
0.071837	92
0.059814	66
0.099890	139
0.042412	19
0.059603	52
0.057915	62
0.041568	24
0.058021	82
0.030178	23
0.047158	23
0.088289	119
0.032182	5
0.032920	17
0.078587	117
0.042623	52
0.050955	50
0.043572	16
0.040092	4
0.036190	7
0.088289	119
0.030284	2
0.085969	108
0.088922	104
0.026592	12
0.051904	89
0.033342	8
0.090188	139
0.034608	11
0.039037	19
0.074790	97
0.117187	111
0.061818	95
0.032709	21
0.042939	4
0.042729	36
0.045260	14
0.061712	41
0.079958	134
0.028280	7
0.100418	147
0.031338	10
0.024905	8
0.039248	4
0.051904	10
0.061079	6
0.024589	10
0.049795	11
0.072470	101
0.052220	12
0.041568	56
0.058232	86
0.023956	30
0.118980	125
0.042939	72
0.050533	82
0.055490	11
0.064138	68
0.051377	82
0.067829	4
0.039565	48
0.036928	9
0.062661	44
0.037772	30
0.041147	10
0.061501	86
0.061079	85
0.038932	7
0.028280	30
0.089028	121
0.059076	76
0.028174	2
0.088078	121
0.045260	60
0.033553	14
0.044521	60
0.039565	15
0.026382	6
0.079430	106
0.024272	3
0.083860	145
0.079325	107
0.146295	216
0.122776	217
0.044732	58
0.059814	7
0.061818	71
0.034608	4
0.068357	95
0.044732	28
0.050217	18
0.112652	169
0.106113	156
0.032498	24
0.056334	69
0.024589	11
0.037033	17
0.029967	10
0.075634	120
0.130370	177
0.040725	18
0.056439	14
0.036190	6
0.034608	14
0.025538	23
0.124464	179
0.081223	167
0.056861	74
0.154732	196
0.083122	11
0.024483	37
0.036401	5
0.092719	130
0.035979	36
0.071837	61
0.136065	213
0.025643	2
0.111175	171
0.068357	88
0.120034	191
0.035873	34
0.237944	351
0.075950	101
0.045682	48
0.062029	62
0.057494	76
0.035346	50
0.027647	41
0.060236	4
0.030178	29
0.025010	33
0.030600	35
0.040830	19
0.112124	155
0.108750	170
0.065720	15
0.315461	282
0.093246	153
0.091453	112
0.065298	68
0.031866	10
0.037350	23
0.037772	45
0.031866	19
0.152728	190
0.130897	187
0.051166	81
0.090926	142
0.032288	6
0.025960	37
0.038932	52
0.081540	122
0.037877	26
0.089449	156
0.035241	27
0.066985	99
0.130053	163
0.059919	95
0.038932	62
0.074895	75
0.135432	213
0.034819	8
0.029440	22
0.043045	57
0.055701	59
0.049162	11
0.036717	40
0.093246	134
0.056755	68
0.025643	11
0.120667	181
0.049056	63
0.066458	80
0.041147	33
0.044311	37
0.055912	7
0.037033	52
0.039986	13
0.023956	26
0.036823	58
0.023956	41
0.027120	20
0.099785	146
0.028069	3
0.038088	58
0.028385	7
0.065931	53
0.027858	11
0.075212	116
0.077848	134
0.029651	17
0.039143	9
0.048846	18
0.106113	160
0.120456	181
0.084809	138
0.040725	38
0.095145	154
0.062978	80
0.042834	32
0.065825	102
0.049900	6
0.131635	213
0.079852	89
0.027858	24
0.025432	5
0.046314	22
0.059076	92
0.032498	14
0.168759	239
0.050427	3
0.042201	4
0.039248	53
0.049056	78
0.064032	98
0.048107	5
0.030178	19
0.118769	173
0.099574	129
0.031760	8
0.036612	21
0.129104	186
0.039143	18
0.028702	7
0.034713	4
0.028702	16
0.028174	16
0.094723	124
0.117081	186
0.050111	59
0.129842	190
0.081434	90
0.070360	124
0.033553	15
0.076266	112
0.029862	6
0.030389	3
0.094195	116
0.093141	154
0.035662	22
0.106429	141
0.041041	68
0.075423	97
0.085864	140
0.110121	164
0.024378	4
0.087657	126
0.073524	45
0.057388	9
0.102105	179
0.030495	12
0.022796	12
0.038088	10
0.071942	110
0.100207	143
0.026276	9
0.093352	103
0.037350	7
0.038088	32
0.035873	2
0.033026	56
0.039986	18
0.023850	14
0.037666	49
0.082911	113
0.034608	49
0.029651	26
0.029229	10
0.026803	22
0.039881	16
0.044416	52
0.045049	16
0.034819	32
0.036823	3
0.075950	81
0.052115	15
0.098730	175
0.027225	10
0.090504	125
0.024589	3
0.054541	89
0.027120	36
0.030495	4
0.062872	87
0.045049	11
0.037033	31
0.092824	130
0.034080	28
0.030917	3
0.086918	140
0.089766	110
0.057283	38
0.033342	11
0.095883	132
0.068357	88
0.080485	76
0.025116	24
0.032815	14
0.042096	29
0.081434	104
0.031549	7
0.111808	188
0.109910	146
0.074579	79
0.067618	98
0.077005	128
0.024589	5
0.056650	78
0.126679	214
0.062345	6
0.025749	8
0.061501	58
0.044627	11
0.045682	58
0.031338	11
0.102211	164
0.145979	177
0.069095	108
0.087551	104
0.092402	142
0.027014	17
0.123620	193
0.033026	9
0.119823	224
0.052220	67
0.045576	78
0.069833	18
0.130159	181
0.098309	132
0.024483	24
0.040303	10
0.025960	3
0.057705	21
0.119191	180
0.105480	124
0.125307	185
0.032498	36
0.143026	208
0.072048	88
0.027331	19
0.025538	11
0.084176	99
0.038299	10
0.029756	13
0.035662	36
0.027753	11
0.070466	23
0.116976	120
0.034186	18
0.082489	36
0.070255	110
0.034713	37
0.025116	4
0.045154	14
0.130475	182
0.087657	148
0.066458	113
0.087235	168
0.024378	3
0.044416	6
0.042518	12
0.036084	17
0.082489	140
0.038510	17
0.048424	41
0.035979	17
0.047369	7
0.045154	4
0.036295	6
0.043678	8
0.068251	64
0.117609	179
0.036612	40
0.037033	28
0.033342	14
0.045154	10
0.041990	5
0.067829	74
0.030495	6
0.052115	58
0.036612	5
0.042939	3
0.069411	56
0.041674	33
0.039037	9
0.045682	12
0.033553	11
0.029229	16
0.090715	129
0.122144	173
0.147877	209
0.116870	176
0.111703	133
0.027014	10
0.107484	148
0.032393	5
0.060974	68
0.035451	2
0.048318	54
0.037244	31
0.041779	40
0.128471	202
0.081012	110
0.112546	175
0.035873	12
0.030284	10
0.104109	136
0.027858	7
0.055490	63
0.090821	130
0.030495	43
0.116238	178
0.089660	4
0.030073	10
0.032920	17
0.079747	115
0.050849	58
0.081118	28
0.043467	4
0.029124	30
0.041990	59
0.048107	3
0.051166	90
0.085020	101
0.035241	10
0.120034	197
0.025854	7
0.062978	84
0.031971	10
0.041990	15
0.025010	24
0.088289	114
0.024061	8
0.078481	89
0.041885	49
0.027331	6
0.047685	57
0.043572	52
0.027647	8
0.033448	45
0.098519	135
0.027647	24
0.033764	6
0.057177	79
0.051693	51
0.045471	62
0.058232	69
0.067091	59
0.030389	42
0.051377	12
0.057494	16
0.024905	5
0.029862	43
0.141760	210
0.027963	13
0.048213	31
0.082489	115
0.067407	18
0.077110	109
0.116870	183
0.035768	4
0.034080	3
0.058759	78
0.069200	75
0.072259	85
0.143131	221
0.041252	66
0.084176	104
0.096621	135
0.058548	90
0.039143	24
0.105902	158
0.050744	72
0.080696	121
0.039986	4
0.125202	190
0.074157	66
0.072681	107
0.055173	52
0.041779	55
0.032604	12
0.042834	54
0.135959	169
0.101578	111
0.029862	15
0.071942	78
0.032709	5
0.088922	150
0.090610	131
0.105586	184
0.028807	11
0.048002	70
0.063822	89
0.028596	4
0.125307	211
0.034397	35
0.062345	75
0.033764	38
0.103371	153
0.072259	31
0.048740	12
0.109804	187
0.034291	4
0.106640	135
0.054119	49
0.033342	36
0.086918	130
0.030178	4
0.087762	118
0.055806	62
0.065825	23
0.026592	3
0.025010	13
0.038932	18
0.040514	38
0.116343	195
0.028491	49
0.038721	65
0.126362	167
0.031127	7
0.029229	13
0.045576	12
0.052115	49
0.085547	111
0.037244	25
0.026487	5
0.058337	9
0.050111	39
0.044521	47
0.034080	9
0.060869	9
0.058970	87
0.170446	243
0.084704	157
0.045154	8
0.038615	32
0.077743	103
0.082911	133
0.058759	102
0.035662	28
0.138596	221
0.025010	9
0.044205	56
0.071942	97
0.098098	135
0.029229	2
0.058021	102
0.031338	3
0.061923	70
0.026592	12
0.048529	56
0.044521	60
0.158845	208
0.036295	5
0.033237	4
0.031655	9
0.029018	24
0.029440	49
0.055490	38
0.027014	6
0.090715	137
0.075528	105
0.033026	47
0.030073	35
0.039881	31
0.122144	188
0.026803	7
0.121089	185
0.059181	17
0.065614	92
0.047474	9
0.072681	71
0.060341	5
0.028596	3
0.043572	58
0.032288	2
0.025749	6
0.041147	19
0.031655	6
0.074684	11
0.027120	7
0.024589	13
0.087446	137
0.056755	62
0.076688	75
0.061923	69
0.040725	68
0.046420	35
0.126995	148
0.062767	11
0.034502	46
0.073313	87
0.098730	138
0.033764	31
0.113285	160
0.032498	19
0.145557	205
0.108960	169
0.027331	29
0.170236	207
0.046314	16
0.105269	160
0.055701	88
0.042939	11
0.140705	195
0.119191	140
0.116765	169
0.025960	18
0.055490	61
0.110859	162
0.036190	35
0.038510	3
0.096199	144
0.024272	2
0.097992	125
0.063611	79
0.026171	19
0.029335	6
0.046420	45
0.076688	125
0.071942	79
0.099258	136
0.035241	23
0.048529	65
0.037244	4
0.103898	123
0.066353	114
0.048107	72
0.030811	10
0.026382	7
0.043467	3
0.116027	167
0.042096	12
0.038826	38
0.039986	42
0.124358	162
0.055912	5
0.057388	2
0.179727	255
0.025749	20
0.141549	227
0.031655	45
0.089028	136
0.027858	10
0.071837	115
0.026487	8
0.067724	83
0.115288	187
0.033342	42
0.040514	52
0.037561	46
0.034924	17
0.041568	8
0.028491	14
0.082594	132
0.033975	16
0.041463	59
0.102316	158
0.095461	130
0.095461	152
0.028596	35
0.052959	81
0.106535	152
0.026276	15
0.112652	165
0.058654	40
0.098309	137
0.127839	198
0.046103	56
0.026382	16
0.082911	119
0.030178	6
0.073946	109
0.038932	8
0.040725	9
0.026171	15
0.090715	133
0.053908	16
0.049584	29
0.066880	16
0.046736	42
0.050638	10
0.042834	3
0.029018	41
0.116132	156
0.050849	33
0.085336	142
0.073313	22
0.049584	9
0.029229	22
0.054646	81
0.029651	25
0.034502	50
0.080590	109
0.123620	160
0.046842	12
0.107589	180
0.057072	58
0.027331	19
0.083965	101
0.042729	36
0.066458	64
0.110648	164
0.027647	46
0.097781	174
0.061079	12
0.049267	74
0.186688	241
0.103582	168
0.032182	30
0.111070	168
0.032288	32
0.053275	73
0.065931	25
0.031866	14
0.062978	11
0.036084	39
0.038510	11
0.028280	8
0.039354	47
0.040725	36
0.046209	5
0.029335	7
0.077216	89
0.043467	67
0.027647	5
0.052326	3
0.035346	13
0.062029	12
0.025116	24
0.162958	159
0.061923	86
0.041779	34
0.061712	94
0.069411	12
0.109171	162
0.045576	60
0.174981	253
0.109488	167
0.071310	105
0.082700	107
0.024378	28
0.042729	35
0.030284	31
0.081223	126
0.037772	53
0.063716	77
0.082700	95
0.052537	9
0.038299	12
0.062029	8
0.134167	185
0.043361	20
0.038826	36
0.038510	33
0.076372	95
0.028913	37
0.049900	3
0.140600	184
0.051377	56
0.034819	10
0.029018	27
0.038088	4
0.049795	62
0.134588	215
0.028174	8
0.044100	63
0.054224	4
0.057177	11
0.039459	12
0.082700	90
0.106429	154
0.089977	120
0.064349	106
0.039776	9
0.084493	91
0.039143	9
0.060447	78
0.049689	10
0.061079	15
0.049689	36
0.085336	156
0.071310	109
0.057283	90
0.052220	12
0.156314	239
0.032393	30
0.030917	46
0.093035	122
0.050427	25
0.030389	17
0.045576	18
0.030495	12
0.053381	4
0.024589	3
0.035451	6
0.117819	3
0.074263	110
0.028807	16
0.091242	162
0.072681	20
0.103687	148
0.115288	173
0.099469	135
0.042834	59
0.064243	78
0.037877	7
0.026487	20
0.035135	11
0.024167	5
0.045365	13
0.031233	39
0.038405	5
0.100840	153
0.045154	4
0.029862	5
0.054857	14
0.028491	4
0.056123	62
0.073630	5
0.162431	221
0.049373	57
0.084493	102
0.046103	8
0.030178	8
0.047791	22
0.053486	16
0.043783	58
0.116238	134
0.028069	10
0.078692	100
0.027225	21
0.030178	36
0.024800	7
0.029440	8
0.097254	196
0.024589	21
0.120562	170
0.046420	11
0.039248	47
0.060658	37
0.051377	10
0.096199	173
0.029862	37
0.024378	8
0.040092	69
0.076372	9
0.068884	109
0.050533	68
0.068884	65
0.027542	44
0.042939	19
0.034924	19
0.050744	5
0.123093	185
0.059708	81
0.059181	14
0.116027	175
0.125729	181
0.037244	30
0.028596	24
0.098836	155
0.058654	83
0.033237	17
0.028174	5
0.033975	32
0.046525	47
0.054857	12
0.034397	19
0.043994	52
0.037772	61
0.049267	72
0.033764	31
0.042096	60
0.050638	18
0.123198	196
0.028596	36
0.053170	33
0.035662	28
0.025432	20
0.094723	135
0.073841	79
0.029967	47
0.045154	53
0.108222	183
0.044627	61
0.029124	5
0.056861	69
0.031971	7
0.098309	168
0.148299	213
0.035346	2
0.128999	168
0.046314	70
0.036717	12
0.085231	128
0.042939	18
0.090715	123
0.039459	54
0.080907	139
0.110331	187
0.036084	32
0.093352	86
0.033237	9
0.033237	12
0.071520	102
0.036612	6
0.027014	9
0.045787	14
0.033131	45
0.080801	107
0.072259	90
0.044627	52
0.045154	58
0.024800	9
0.029545	14
0.108644	159
0.149037	211
0.037033	43
0.067196	101
0.031022	5
0.049478	18
0.038826	28
0.111281	167
0.056123	88
0.071415	89
0.042518	69
0.053591	11
0.026487	9
0.064032	85
0.103160	156
0.033553	28
0.088500	117
0.039459	11
0.059603	95
0.057810	21
0.130053	178
0.070993	89
0.039248	58
0.046736	17
0.046314	57
0.027542	21
0.029862	11
0.028385	18
0.030389	7
0.024061	39
0.054541	70
0.064560	101
0.058232	54
0.029651	23
0.041885	50
0.058548	88
0.039248	61
0.031127	14
0.043467	6
0.094090	156
0.084493	96
0.079219	20
0.136592	223
0.159267	215
0.035979	4
0.070677	79
0.118030	162
0.051482	26
0.036401	18
0.042096	10
0.057177	85
0.036401	3
0.035557	10
0.058654	61
0.029335	28
0.084914	109
0.039776	40
0.086391	148
0.064032	19
0.039354	57
0.135643	172
0.059076	13
0.101367	128
0.119085	193
0.027331	8
0.050638	10
0.036295	47
0.142182	202
0.099258	134
0.097043	145
0.039776	20
0.079219	105
0.052537	64
0.039354	9
0.063400	69
0.064138	67
0.032182	18
0.030178	25
0.047580	47
0.120034	167
0.025643	8
0.098203	141
0.053908	2
0.039354	4
0.033870	27
0.049267	3
0.038299	5
0.025960	12
0.031233	29
0.073946	3
0.103054	153
0.087235	123
0.158634	237
0.093246	135
0.069095	83
0.154205	239
0.027331	12
0.029862	27
0.115605	161
0.037561	7
0.028491	16
0.039354	53
0.047896	62
0.064665	91
0.141971	236
0.090715	152
0.046631	14
0.072681	22
0.027120	20
0.037350	3
0.164540	256
0.059287	65
0.107062	166
0.081961	137
0.102633	140
0.050744	2
0.062134	95
0.105586	139
0.025327	31
0.107378	184
0.133639	202
0.048740	20
0.029651	11
0.042096	13
0.053908	89
0.033237	34
0.031866	24
0.043889	80
0.039143	11
0.133112	194
0.047264	3
0.052326	9
0.041147	6
0.051060	63
0.025643	27
0.029229	26
0.045049	50
0.145979	210
0.027542	49
0.071837	93
0.037666	10
0.055595	8
0.035346	37
0.114445	175
0.025960	21
0.025010	3
0.126046	183
0.038510	14
0.031127	4
0.112757	132
0.048529	29
0.065193	13
0.103898	157
0.031338	29
0.024061	16
0.031338	5
0.130897	179
0.032709	47
0.028280	9
0.045154	29
0.052326	55
0.036401	34
0.035346	12
0.044100	64
0.024061	21
0.034713	15
0.030284	23
0.052115	52
0.141444	211
0.090293	139
0.050217	79
0.052537	24
0.044732	24
0.062134	97
0.071626	94
0.111703	110
0.031233	9
0.136592	161
0.060658	68
0.031233	26
0.123936	189
0.082067	120
0.100207	160
0.084387	99
0.037244	15
0.071942	97
