Pulse height	Charge integral
0.054013	6
0.221702	324
0.045998	4
0.239631	304
0.111913	157
0.025749	22
0.220437	343
0.139651	225
0.236362	326
0.207254	345
0.206937	319
0.051904	53
0.050217	5
0.124569	184
0.035451	13
0.191223	325
0.266103	331
0.028491	29
0.071626	21
0.235307	342
0.044627	61
0.039565	21
0.265365	336
0.120456	158
0.045787	4
0.239631	308
0.027014	2
0.213160	295
0.026909	18
0.208308	325
0.035451	27
0.036190	18
0.233303	316
0.226448	305
0.233620	326
0.197234	289
0.031866	38
0.212843	309
0.210418	279
0.150935	155
0.039776	14
0.260197	333
0.229929	322
0.215480	336
0.029229	17
0.074263	77
0.104531	139
0.066353	8
0.230772	297
0.228347	329
0.032182	27
0.204090	285
0.213687	333
0.244166	326
0.041463	5
0.095145	120
0.155154	243
0.236573	320
0.220120	296
0.278759	321
0.196813	289
0.035557	15
0.214636	285
0.289200	324
0.040725	20
0.030917	14
0.128261	150
0.028174	6
0.212000	349
0.030706	26
0.175298	297
0.190168	279
0.032709	45
0.030073	5
0.233620	323
0.156209	179
0.033764	15
0.209679	303
0.046103	38
0.173294	204
0.176774	295
0.030811	26
0.053802	68
0.091453	56
0.223390	311
0.095250	163
0.299957	356
0.269267	324
0.180360	293
0.185317	294
0.031549	19
0.027436	34
0.063083	14
0.029018	31
0.046209	8
0.220226	324
0.226343	278
0.245116	318
0.207781	274
0.025538	33
0.023745	15
0.255029	341
0.244694	360
0.034397	41
0.229401	314
0.253236	331
0.110648	22
0.036401	23
0.100945	128
0.235307	340
0.238682	300
0.202402	298
0.195969	325
0.246065	312
0.259037	338
0.236256	354
0.085125	132
0.205883	315
0.239420	302
0.221386	318
0.066247	20
0.265998	361
0.211050	299
0.032815	6
0.036190	31
0.105375	178
0.048951	10
0.199449	311
0.206832	309
0.103582	134
0.042412	31
0.028385	3
0.224339	341
0.225815	313
0.156209	297
0.051482	2
0.221280	342
0.208308	343
0.246170	304
0.207465	340
0.251338	317
0.239526	329
0.037244	10
0.250705	318
0.087551	121
0.216956	339
0.135221	106
0.081329	142
0.221070	296
0.237838	311
0.221808	306
0.172239	242
0.029862	6
0.211156	310
0.222019	306
0.211050	325
0.043572	13
0.096516	162
0.270533	354
0.086391	18
0.027014	28
0.249018	297
0.214425	312
0.080696	9
0.141444	19
0.024378	30
0.204828	290
0.044838	51
0.231300	305
0.039143	32
0.127944	167
0.056228	57
0.217378	349
0.194281	271
0.217062	327
0.025116	7
0.203351	341
0.061079	77
0.050006	6
0.023534	11
0.267474	340
0.262623	339
0.221913	329
0.174454	237
0.232671	306
0.128577	121
0.052220	84
0.040619	46
0.064454	20
0.327589	480
0.130686	180
0.032920	24
0.044627	58
0.212105	296
0.267369	323
0.036401	9
0.205988	318
0.193332	325
0.232882	340
0.053275	79
0.250178	324
0.026487	47
0.209574	336
0.060130	48
0.236256	335
0.024694	18
0.258299	340
0.193860	296
0.108433	13
0.261357	322
0.023639	12
0.033237	28
0.066880	75
0.222230	297
0.256506	333
0.049795	75
0.038405	5
0.162115	276
0.234569	296
0.252287	336
0.025960	28
0.033342	28
0.306285	377
0.054224	36
0.027858	15
0.195020	253
0.042834	39
0.231194	317
0.253236	349
0.274962	340
0.066458	24
0.025327	8
0.034924	29
0.235624	311
0.034924	61
0.036506	58
0.028596	15
0.244588	320
0.036928	3
0.228136	330
0.215164	325
0.228979	292
0.025643	35
0.263466	378
0.030706	2
0.218538	351
0.234885	346
0.025432	25
0.199344	293
0.231827	317
0.237417	332
0.202402	313
0.078059	107
0.201980	296
0.080274	92
0.026382	2
0.217589	322
0.041990	4
0.034080	5
0.062978	78
0.234464	326
0.241741	321
0.232671	335
0.225077	348
0.179095	259
0.040092	42
0.180044	272
0.244061	334
0.024589	37
0.113390	148
0.038405	35
0.251443	355
0.227714	322
0.024483	15
0.226026	349
0.219171	323
0.073524	111
0.236151	336
0.299746	353
0.034080	43
0.037455	49
0.222546	308
0.224550	316
0.023850	4
0.034397	19
0.031233	18
0.202086	310
0.026382	6
0.029229	23
0.044311	4
0.062767	8
0.235729	331
0.225605	314
0.195969	278
0.041041	22
0.026803	19
0.224972	334
0.089449	22
0.087340	114
0.033870	13
0.262095	328
0.109382	149
0.217167	333
0.221386	339
0.254080	327
0.236151	351
0.215480	319
0.205039	309
0.075634	93
0.212000	289
0.254607	341
0.068251	120
0.089977	152
0.208308	357
0.042096	48
0.223390	324
0.226448	304
0.034080	33
0.250705	327
0.218855	337
0.027331	17
0.027331	35
0.213898	319
0.055490	6
0.221070	336
0.213265	306
0.069833	4
0.026065	16
0.086286	125
0.066458	8
0.079430	88
0.273907	329
0.056228	11
0.202824	323
0.027436	8
0.035135	9
0.076372	104
0.216218	329
0.042834	39
0.250916	348
0.215374	326
0.154310	207
0.186372	269
0.081540	35
0.211367	309
0.197762	268
0.211894	325
0.230456	308
0.182891	292
0.229823	303
0.028596	12
0.035451	12
0.104847	15
0.257033	343
0.132796	135
0.054646	15
0.067829	117
0.220331	352
0.032604	15
0.199449	318
0.223495	323
0.211050	322
0.189430	275
0.087446	76
0.062450	70
0.304914	342
0.075423	39
0.042939	76
0.231089	322
0.033764	43
0.071310	98
0.235518	336
0.028596	30
0.032182	25
0.254396	335
0.279181	322
0.187321	286
0.222441	326
0.240053	285
0.215480	310
0.230667	335
0.240686	334
0.222862	317
0.025643	24
0.269794	324
0.095145	86
0.052431	11
0.269689	303
0.032920	9
0.243112	324
0.054962	91
0.062661	6
0.219277	331
0.032182	3
0.262517	339
0.104531	161
0.252393	302
0.037877	40
0.027858	16
0.257877	358
0.032920	48
0.058759	14
0.221386	338
0.247436	316
0.044838	56
0.045787	24
0.041674	28
0.176142	287
0.029018	5
0.227925	318
0.223073	329
0.025960	19
0.033659	10
0.235518	306
0.222441	326
0.270111	323
0.227925	290
0.035768	54
0.061290	24
0.032604	30
0.195653	291
0.051904	17
0.220648	311
0.189325	298
0.083227	114
0.169286	270
0.031971	27
0.118874	137
0.237733	332
0.029018	18
0.026065	21
0.054646	79
0.231827	316
0.168654	289
0.243534	305
0.086286	106
0.030917	16
0.044838	45
0.190907	288
0.131530	194
0.245326	341
0.240159	324
0.026171	6
0.095777	13
0.207148	284
0.132690	220
0.046842	58
0.070360	98
0.232776	333
0.189008	322
0.031971	37
0.169497	247
0.026171	14
0.245854	348
0.258404	319
0.259459	318
0.243639	311
0.213160	322
0.042939	17
0.242268	325
0.254502	334
0.217906	314
0.183313	309
0.206094	322
0.025643	30
0.244377	353
0.034291	16
0.040619	3
0.249334	337
0.025010	28
0.028596	20
0.037139	53
0.028174	6
0.024905	20
0.229190	307
0.185317	278
0.272009	343
0.050322	29
0.252814	338
0.029440	52
0.202508	309
0.035135	31
0.215585	332
0.254818	353
0.219909	324
0.142920	255
0.256611	331
0.205566	310
0.232249	316
0.242901	370
0.233303	290
0.250283	338
0.032815	29
0.051904	26
0.035030	42
0.064032	8
0.036928	70
0.041041	29
0.025538	4
0.207886	336
0.103371	134
0.243534	312
0.231932	313
0.190485	243
0.039037	32
0.194809	286
0.190168	298
0.025643	15
0.245537	347
0.116659	151
0.026698	18
0.030284	2
0.208941	328
0.068884	62
0.043045	21
0.251549	316
0.025538	6
0.071520	24
0.026592	8
0.212105	300
0.216324	336
0.023639	20
0.137436	190
0.223495	315
0.216745	292
0.052748	11
0.214425	302
0.199238	320
0.214953	357
0.041779	53
0.230561	334
0.026171	32
0.027120	13
0.222019	343
0.268107	332
0.045471	46
0.223917	303
0.035135	13
0.252182	307
0.105058	133
0.142287	262
0.191645	282
0.054646	23
0.039670	57
0.224550	318
0.257349	321
0.114445	128
0.052009	61
0.081751	116
0.025538	11
0.028807	30
0.040092	41
0.270638	330
0.242373	282
0.033764	13
0.028069	12
0.038405	22
0.025854	25
0.136065	177
0.044521	56
0.024800	11
0.176669	300
0.269689	332
0.286352	327
0.254080	328
0.211472	327
0.203562	283
0.205988	330
0.195547	320
0.237522	373
0.206621	321
0.245959	328
0.226765	317
0.186372	288
0.231300	319
0.043150	66
0.023429	20
0.228874	329
0.241846	336
0.224866	288
0.201875	288
0.037666	47
0.066353	74
0.042412	51
0.230561	288
0.205883	291
0.247647	346
0.237944	291
0.239315	342
0.024694	11
0.246697	333
0.221070	339
0.221175	304
0.269689	291
0.031338	46
0.104109	48
0.228558	328
0.258299	330
0.047580	5
0.028174	9
0.223601	289
0.043783	57
0.234569	304
0.209152	306
0.037561	32
0.042518	58
0.248279	324
0.167282	203
0.131319	180
0.259564	335
0.060447	91
0.067724	101
0.049267	6
0.098098	164
0.264732	328
0.285614	344
0.023429	27
0.244272	328
0.026487	7
0.071942	110
0.031760	13
0.046842	52
0.058654	4
0.041674	49
0.224339	331
0.246697	343
0.101683	148
0.048002	39
0.035135	5
0.238577	351
0.037561	37
0.228347	329
0.036823	48
0.216745	315
0.028491	21
0.205355	294
0.262623	344
0.238788	341
0.077005	121
0.039881	26
0.213792	323
0.074684	106
0.216535	314
0.230772	298
0.089239	10
0.230983	360
0.236151	293
0.032393	13
0.075739	11
0.251127	365
0.186055	285
0.226659	326
0.029229	11
0.232565	325
0.232565	318
0.202508	312
0.034397	31
0.047474	31
0.028174	2
0.055701	83
0.026592	29
0.226343	259
0.040936	16
0.064771	8
0.227397	323
0.029229	33
0.130475	148
0.208414	332
0.131952	235
0.235729	343
0.070255	101
0.025327	16
0.174243	34
0.135749	160
0.230034	312
0.294895	353
0.025010	4
0.072259	117
0.023639	25
0.217589	306
0.032709	10
0.023429	11
0.207886	330
0.038194	26
0.071942	97
0.029967	38
0.406055	62
0.232354	265
0.214953	270
0.030495	39
0.048846	14
0.211683	314
0.083543	144
0.232776	293
0.030178	18
0.025854	16
0.233831	328
0.043994	59
0.269794	345
0.034291	23
0.236889	325
0.230456	305
0.231616	303
0.195547	304
0.240581	392
0.236573	327
0.198922	302
0.219804	284
0.064454	42
0.043678	52
0.216745	284
0.026382	7
0.246908	314
0.245854	325
0.232143	340
0.044521	8
0.031022	16
0.269161	323
0.023323	3
0.219382	336
0.215585	306
0.031022	39
0.025749	21
0.084387	93
0.193332	287
0.065509	9
0.201875	317
0.206094	283
0.232671	339
0.243323	327
0.221702	316
0.052642	7
0.243744	331
0.251443	317
0.026803	7
0.029440	34
0.043467	15
0.085969	11
0.242479	348
0.224444	327
0.197024	310
0.146822	243
0.045049	14
0.241846	335
0.030706	21
0.198395	304
0.078059	2
0.040619	51
0.213265	284
0.041885	39
0.031233	4
0.215374	324
0.023534	12
0.024905	8
0.028913	30
0.078903	71
0.222335	338
0.219171	317
0.175298	22
0.027120	32
0.033342	5
0.134694	17
0.083016	18
0.066985	130
0.164435	307
0.229190	334
0.030389	39
0.259248	341
0.173083	22
0.226870	338
0.218855	341
0.078481	119
0.249440	314
0.037455	25
0.035241	40
0.027753	12
0.028702	32
0.026171	32
0.186055	240
0.027647	28
0.023323	3
0.229190	301
0.025432	32
0.147982	179
0.203773	321
0.222968	299
0.197129	305
0.217167	333
0.239737	337
0.236784	333
0.038932	46
0.232249	313
0.136276	165
0.232776	336
0.083860	13
0.084809	24
0.227081	322
0.214742	287
0.264416	339
0.226448	309
0.178884	309
0.277071	336
0.119507	133
0.053908	88
0.066458	27
0.029862	19
0.040725	48
0.221702	326
0.212105	324
0.244272	343
0.055806	82
0.059603	41
0.235729	350
0.064982	6
0.274857	343
0.247752	307
0.236467	334
0.232987	332
0.212738	304
0.206304	315
0.237417	344
0.042939	48
0.225710	316
0.256822	341
0.026803	27
0.031971	24
0.050006	70
0.048107	7
0.213265	324
0.206726	273
0.050111	28
0.024589	6
0.252287	334
0.234358	335
0.204090	313
0.024800	11
0.243006	346
0.232143	345
0.026276	36
0.032709	5
0.192067	323
0.039565	2
0.032288	5
0.215691	320
0.246487	305
0.057915	69
0.064665	74
0.045365	53
0.218011	321
0.221070	292
0.061079	7
0.033764	32
0.047264	34
0.050322	62
0.259248	344
0.249650	271
0.081645	116
0.221280	339
0.215269	312
0.197129	310
0.025010	6
0.185422	285
0.176774	299
0.249123	321
0.040830	57
0.235096	338
0.051693	36
0.236046	333
0.064560	102
0.039670	44
0.206199	319
0.225394	303
0.031127	12
0.043994	56
0.205355	330
0.046103	53
0.243217	329
0.056334	28
0.213160	339
0.250283	337
0.221913	296
0.072364	11
0.082278	78
0.207148	249
0.100312	170
0.030917	22
0.224866	337
0.026909	24
0.219171	313
0.029229	19
0.239631	323
0.225815	326
0.240581	284
0.032288	18
0.236889	322
0.048951	5
0.025327	12
0.219698	317
0.236573	349
0.212527	345
0.226026	318
0.025010	29
0.273064	366
0.211156	303
0.224023	327
0.185739	294
0.122144	215
0.220120	315
0.204828	283
0.066564	10
0.243428	385
0.242268	327
0.190168	286
0.238049	315
0.023534	51
0.222230	307
0.038826	54
0.053275	37
0.233303	316
0.062556	94
0.210629	292
0.086391	111
0.240264	316
0.062134	32
0.038826	24
0.062029	85
0.050111	16
0.235518	337
0.260302	353
0.050849	17
0.044943	11
0.037139	30
0.208625	311
0.076899	97
0.039881	17
0.270849	357
0.048846	9
0.042096	10
0.026909	27
0.200293	256
0.156631	239
0.023112	8
0.215796	323
0.136803	201
0.211472	326
0.051271	9
0.037666	29
0.235307	341
0.106640	124
0.214953	318
0.029756	40
0.024905	24
0.200293	323
0.245643	321
0.224444	330
0.283505	352
0.135854	253
0.205988	322
0.182786	308
0.245959	322
0.239737	359
0.173505	256
0.038299	52
0.191856	312
0.084704	151
0.186793	307
0.222230	324
0.150830	201
0.226659	312
0.025538	31
0.249650	324
0.029229	27
0.034819	20
0.045049	50
0.065509	5
0.212632	327
0.025643	8
0.038721	6
0.106535	9
0.207886	340
0.173189	286
0.024483	6
0.228874	311
0.247752	317
0.239209	315
0.228030	361
0.215058	314
0.217167	327
0.067513	96
0.277177	340
0.026909	31
0.143342	249
0.271587	348
0.024378	10
0.061185	15
0.047158	59
0.052009	2
0.213265	304
0.232882	345
0.199660	283
0.023429	2
0.244166	333
0.263572	357
0.236995	299
0.225499	376
0.249334	330
0.218538	291
0.064138	59
0.246697	349
0.028069	7
0.080907	98
0.094406	163
0.094090	153
0.025010	16
0.257560	294
0.238471	329
0.189852	315
0.238682	302
0.218327	353
0.023534	15
0.263150	325
0.229085	317
0.035030	36
0.089555	24
0.251760	337
0.280868	359
0.197973	271
0.256295	324
0.116659	165
0.032920	11
0.220226	343
0.041147	9
0.130370	195
0.197340	291
0.045154	28
0.103160	169
0.221597	315
0.205461	299
0.272536	342
0.035873	30
0.030811	4
0.192489	261
0.030495	33
0.058337	81
0.245959	331
0.052220	11
0.222335	313
0.203141	305
0.033342	36
0.240581	343
0.080590	12
0.212000	314
0.041568	28
0.042096	51
0.171712	302
0.031655	19
0.226554	296
0.024272	18
0.047369	3
0.062029	53
0.025221	19
0.228558	338
0.047474	75
0.237311	332
0.206621	317
0.042096	72
0.029756	16
0.061607	92
0.075001	86
0.215058	290
0.190907	279
0.051271	9
0.064349	66
0.024272	17
0.223601	306
0.255978	341
0.037983	36
0.185106	283
0.206515	339
0.027542	6
0.032604	16
0.048002	27
0.026065	11
0.243639	311
0.252604	347
0.025854	8
0.034080	42
0.121722	58
0.076266	60
0.224866	308
0.053486	69
0.211472	320
0.279392	350
0.236784	315
0.197024	307
0.207992	349
0.227186	319
0.219488	336
0.060025	22
0.065087	20
0.060763	106
0.204301	258
0.027963	5
0.089977	84
0.025116	18
0.067724	14
0.078587	86
0.025010	28
0.173189	295
0.039459	16
0.240475	314
0.069833	56
0.234991	325
0.045471	37
0.234674	320
0.205461	321
0.053591	12
0.034924	7
0.175087	295
0.214847	327
0.239842	272
0.038615	14
0.061501	86
0.248912	301
0.232776	318
0.236784	314
0.037772	13
0.037877	25
0.241213	327
0.207254	283
0.041779	51
0.227081	304
0.190379	314
0.172978	227
0.241635	345
0.041674	50
0.145451	165
0.267896	325
0.035346	42
0.240053	332
0.026171	17
0.209152	339
0.143447	197
0.242162	308
0.199766	288
0.060869	81
0.056544	15
0.099785	93
0.025327	8
0.033870	10
0.220226	343
0.030389	3
0.049056	7
0.210629	338
0.189852	270
0.196180	300
0.063716	17
0.024694	29
0.051799	17
0.225815	314
0.240159	321
0.229718	332
0.241319	331
0.221280	303
0.028069	49
0.097676	150
0.229718	279
0.147666	227
0.245221	321
0.052009	59
0.231300	342
0.210839	320
0.067618	63
0.214425	311
0.025643	12
0.270849	344
0.093774	111
0.044311	12
0.229507	319
0.214320	325
0.038405	3
0.026382	22
0.218749	321
0.058654	92
0.250811	331
0.254291	340
0.059708	3
0.026171	4
0.049056	2
0.195020	344
0.260302	340
0.030811	37
0.025538	16
0.197234	325
0.213054	307
0.192278	311
0.222757	311
0.039354	53
0.026487	28
0.030178	10
0.028174	6
0.069306	75
0.195442	283
0.042729	2
0.199449	285
0.050217	8
0.029335	20
0.272747	323
0.210101	333
0.070571	13
0.205250	272
0.135327	196
0.179516	265
0.234358	318
0.205355	281
0.025538	34
0.028069	33
0.249229	342
0.235835	307
0.232460	331
0.222441	333
0.199871	271
0.072786	66
0.255029	337
0.051060	51
0.237100	343
0.244588	332
0.048002	22
0.042518	2
0.238577	316
0.035451	37
0.257244	324
0.092719	90
0.272642	335
0.179516	206
0.111808	99
0.229085	333
0.067196	91
0.133323	208
0.246170	321
0.026698	22
0.198922	301
0.029756	8
0.029229	16
0.027647	10
0.026171	5
0.211050	300
0.026382	29
0.034397	17
0.202824	279
0.032393	29
0.274329	338
0.043994	66
0.231827	321
0.257982	280
0.045576	20
0.031760	6
0.209468	306
0.234885	333
0.220648	321
0.079536	117
0.198500	308
0.130475	175
0.254291	312
0.048740	46
0.025432	15
0.134377	216
0.071626	99
0.028174	27
0.227503	340
0.196602	272
0.032604	11
0.045893	57
0.226343	360
0.071415	81
0.307762	365
0.032393	47
0.163380	273
0.210312	299
0.059814	70
0.065087	51
0.155576	251
0.027542	10
0.150725	249
0.151252	29
0.224444	321
0.219909	303
0.207043	281
0.195336	296
0.063716	68
0.034291	41
0.252393	294
0.024589	12
0.024483	27
0.224655	293
0.035873	50
0.142604	223
0.116448	164
0.053802	19
0.239631	307
0.237628	319
0.097887	25
0.227292	314
0.253447	338
0.025643	20
0.074790	23
0.320312	341
0.209468	312
0.031549	23
0.157791	248
0.049689	49
0.213054	310
0.222019	337
0.032604	4
0.178356	291
0.242901	306
0.232987	308
0.214742	331
0.286880	323
0.214636	310
0.223390	315
0.026276	9
0.038510	30
0.123936	162
0.204512	287
0.177302	64
0.162431	276
0.041041	6
0.258720	344
0.138491	225
0.046947	78
0.184895	303
0.030706	26
0.238577	330
0.055912	57
0.234464	327
0.038510	13
0.256400	328
0.084493	147
0.041041	8
0.210629	271
0.045998	57
0.026382	9
0.220226	321
0.218327	344
0.045049	44
0.049584	2
0.024483	12
0.217695	368
0.050111	4
0.197656	293
0.027963	2
0.223495	324
0.216007	340
0.270638	334
0.170130	258
0.248490	321
0.209468	319
0.225499	311
0.030073	26
0.064032	79
0.198289	192
0.040303	3
0.184790	334
0.213476	289
0.243217	367
0.196707	314
0.076055	75
0.236678	342
0.025643	36
0.030284	27
0.212632	341
0.043783	62
0.238155	292
0.050744	58
0.035662	3
0.257666	331
0.149353	270
0.037455	43
0.039986	64
0.025221	13
0.237206	318
0.077426	9
0.233831	47
0.222335	293
0.040619	8
0.270849	351
0.198922	305
0.266103	368
0.257349	332
0.048318	11
0.197234	310
0.064982	123
0.210207	357
0.031866	4
0.030389	27
0.174032	266
0.270111	341
0.216113	328
0.119191	154
0.264943	340
0.038826	15
0.066985	66
0.161376	26
0.026171	16
0.031760	45
0.028702	31
0.036823	30
0.062345	89
0.217167	308
0.228347	307
0.233831	340
0.034713	5
0.220542	312
0.223601	332
0.031549	37
0.245221	317
0.034713	23
0.270743	317
0.030284	28
0.192172	325
0.249861	311
0.217273	314
0.201453	308
0.247858	338
0.033659	13
0.041041	60
0.230034	307
0.145662	194
0.044521	18
0.226554	293
0.251127	302
0.031971	6
0.039881	41
0.116448	32
0.194809	279
0.199449	288
0.198816	318
0.028491	15
0.052009	72
0.042201	20
0.045787	14
0.191012	275
0.240686	345
0.037033	7
0.034080	16
0.058970	98
0.190907	302
0.218222	309
0.197340	290
0.232987	316
0.072364	99
0.213687	296
0.254924	335
0.261252	330
0.237417	324
0.188375	274
0.220015	320
0.261673	371
0.025960	6
0.047685	70
0.076794	81
0.025854	11
0.219382	330
0.067091	8
0.093246	4
0.240475	317
0.025538	28
0.079114	127
0.243744	291
0.220648	299
0.023956	20
0.031233	20
0.041674	5
0.089028	121
0.226870	328
0.100418	161
0.284348	328
0.207043	336
0.119718	132
0.264099	325
0.037877	2
0.254713	329
0.267685	358
0.221070	275
0.184157	282
0.225288	331
0.244588	341
0.061712	4
0.025221	2
0.036928	26
0.231300	339
0.252076	362
0.041463	13
0.224972	332
0.261779	347
0.261884	319
0.186477	191
0.084914	119
0.220542	316
0.034502	20
0.262728	335
0.093984	166
0.209468	320
0.227397	341
0.024800	17
0.223706	295
0.072681	17
0.205672	286
0.078587	8
0.200188	335
0.035557	10
0.031971	36
0.043361	6
0.233620	345
0.054541	16
0.249440	335
0.239315	312
0.190274	316
0.057705	80
0.064032	15
0.214109	307
0.035135	2
0.215796	326
0.234042	306
0.043994	14
0.064032	12
0.181098	278
0.053275	54
0.208519	310
0.225288	292
0.055279	5
0.239104	341
0.028280	34
0.112652	135
0.218960	329
0.026698	17
0.261568	339
0.094090	11
0.033764	56
0.024694	25
0.224655	356
0.182680	257
0.102316	172
0.255662	329
0.237838	343
0.255029	331
0.226976	323
0.042729	15
0.273169	349
0.029018	38
0.205883	301
0.033659	26
0.238788	315
0.211050	313
0.027120	7
0.045787	12
0.114866	14
0.201031	287
0.248385	326
0.027014	18
0.204722	271
0.228874	242
0.230140	306
0.030389	39
0.197129	304
0.069095	4
0.251022	300
0.212738	329
0.030495	39
0.180255	236
0.225183	336
0.229296	362
0.044838	60
0.028069	10
0.132268	166
0.033131	10
0.046103	46
0.045260	35
0.072153	12
0.043994	7
0.242373	335
0.200082	300
0.057705	37
0.057915	56
0.217378	361
0.235624	328
0.274013	308
0.053064	59
0.158002	10
0.040830	5
0.245221	347
0.146611	180
0.057915	96
0.251971	344
0.221597	308
0.246803	353
0.029440	19
0.241424	283
0.215164	336
0.043256	12
0.030600	17
0.025749	15
0.247963	338
0.189536	320
0.036823	3
0.245959	340
0.064771	8
0.022374	8
0.026065	22
0.234253	294
0.081961	10
0.031233	48
0.031022	38
0.045682	6
0.048740	12
0.236995	360
0.033131	15
0.206094	342
0.026909	32
0.217695	428
0.120456	234
0.030284	11
0.079641	130
0.183524	290
0.250705	346
0.028596	3
0.085653	96
0.234253	309
0.252814	324
0.291520	357
0.024167	4
0.218855	316
0.240159	289
0.036823	11
0.137541	213
0.032815	18
0.053908	16
0.247014	309
0.088078	90
0.050955	75
0.246487	303
0.201769	232
0.053486	3
0.057915	20
0.230350	446
0.215058	293
0.060447	17
0.027963	5
0.225499	334
0.224550	320
0.039248	44
0.057283	27
0.225815	323
0.174876	313
0.211578	321
0.026909	21
0.224128	310
0.205355	298
0.081118	111
0.055384	30
0.193860	303
0.062767	111
0.205988	343
0.213898	293
0.183946	306
0.039037	54
0.237522	303
0.034502	39
0.255557	339
0.060552	2
0.185422	288
0.254818	327
0.223812	300
0.029440	12
0.273275	351
0.028913	11
0.205988	310
0.257982	312
0.032288	19
0.227608	279
0.027014	24
0.031866	35
0.249123	354
0.069938	12
0.054752	4
0.228979	301
0.097465	162
0.028069	30
0.023745	23
0.264943	336
0.023007	9
0.084387	2
0.028702	24
0.239104	319
0.028385	16
0.135010	152
0.244799	300
0.234780	335
0.035768	23
0.034397	46
0.250600	320
0.026487	17
0.199027	306
0.197762	299
0.090188	15
0.026065	9
0.278653	355
0.285403	436
0.218117	331
0.053381	69
0.027225	3
0.034080	47
0.183524	330
0.248701	322
0.264310	301
0.033764	38
0.032288	13
0.068989	91
0.263045	319
0.023639	9
0.231511	330
0.045893	53
0.048635	54
0.188165	281
0.033870	11
0.215374	314
0.226026	313
0.241213	339
0.216007	314
0.174243	273
0.026487	11
0.209468	292
0.214847	283
0.229612	312
0.078692	18
0.039143	44
0.142604	207
0.186583	291
0.026276	19
0.236784	325
0.025538	15
0.249967	336
0.088500	4
0.207043	324
0.029018	18
0.207465	332
0.056439	3
0.036190	46
0.029335	45
0.235729	341
0.145029	219
0.025432	5
0.027647	27
0.218855	296
0.241741	339
0.032498	30
0.234885	328
0.235096	350
0.241530	323
0.025116	2
0.199238	288
0.290993	342
0.135221	153
0.206937	306
0.024483	25
0.059076	16
0.263888	322
0.224128	333
0.143026	190
0.025749	30
0.081961	49
0.066775	102
0.034924	34
0.225921	317
0.053170	40
0.256717	351
0.190907	326
0.191328	315
0.038510	6
0.026909	10
0.253869	346
0.036823	30
0.202191	326
0.039670	40
0.236784	320
0.033026	7
0.223495	324
0.127311	196
0.076583	99
0.221702	313
0.212738	313
0.200398	295
0.256928	345
0.023639	14
0.243534	329
0.062029	78
0.045154	6
0.093563	152
0.030284	6
0.206410	309
0.075950	83
0.195336	321
0.030917	3
0.222441	357
0.053697	8
0.034924	43
0.030284	19
0.028807	41
0.203984	283
0.222230	290
0.148826	179
0.217273	329
0.251338	331
0.049267	26
0.232987	332
0.061712	15
0.224761	319
0.027225	17
0.251443	367
0.249440	321
0.061607	18
0.231827	316
0.230667	319
0.026592	27
0.207781	305
0.228558	326
0.080485	120
0.056334	14
0.037983	3
0.260197	325
0.069306	22
0.198184	337
0.153467	167
0.038405	38
0.212316	303
0.216745	315
0.306496	331
0.037033	21
0.027753	31
0.228979	310
0.075528	73
0.027225	5
0.048740	2
0.229612	344
0.234253	326
0.227186	339
0.039459	8
0.037877	9
0.024800	8
0.236046	318
0.066669	62
0.077321	28
0.045049	8
0.050744	22
0.027014	12
0.270005	350
0.199449	321
0.220437	316
0.049478	21
0.023218	4
0.035873	4
0.265681	334
0.092402	10
0.196285	337
0.055173	19
0.222862	313
0.201769	299
0.177196	256
0.035662	14
0.034713	15
0.185950	300
0.251760	325
0.234674	305
0.247858	342
0.222546	351
0.208836	295
0.024272	21
0.109488	162
0.036190	37
0.081118	127
0.043994	60
0.230034	327
0.037983	57
0.209257	293
0.208203	302
0.233725	359
0.029545	28
0.241635	327
0.154310	248
0.256400	346
0.204828	294
0.240370	310
0.272009	343
0.226237	360
0.032393	10
0.105480	114
0.125518	24
0.044205	24
0.193649	291
0.107695	155
0.223812	292
0.191434	323
0.111281	159
0.241319	288
0.043045	5
0.222652	321
0.228979	354
0.188481	297
0.034291	4
0.297848	351
0.027436	32
0.205672	334
0.215374	334
0.215691	302
0.147982	168
0.227608	302
0.027858	7
0.082383	103
0.027014	6
0.218222	322
0.060130	77
0.209363	304
0.038088	6
0.207676	296
0.240053	282
0.026592	7
0.225077	331
0.187004	267
0.038510	33
0.247330	322
0.051060	9
0.037139	14
0.097570	146
0.026698	8
0.030706	46
0.210734	327
0.228874	338
0.029018	11
0.234358	315
0.065193	58
0.241530	333
0.223495	316
0.216218	302
0.255662	313
0.058021	69
0.253764	321
0.240264	305
0.051060	13
0.036084	7
0.225921	316
0.228979	316
0.029335	37
0.090610	84
0.028174	31
0.186583	308
0.023639	14
0.253975	333
0.224444	293
0.059708	10
0.035662	17
0.219488	278
0.029440	31
0.047685	58
0.033026	37
0.040936	38
0.232249	331
0.210629	301
0.025327	3
0.209679	335
0.030495	23
0.027436	34
0.035241	8
0.256611	325
0.028807	24
0.059603	15
0.228452	315
0.212738	332
0.222968	234
0.028385	18
0.209468	275
0.084914	96
0.224550	312
0.097148	9
0.030495	7
0.211683	304
0.027542	13
0.201242	302
0.221175	344
0.249018	321
0.057599	4
0.025116	3
0.058654	81
0.153150	220
0.086707	137
0.272642	340
0.224761	340
0.024694	10
