Pulse height	Charge integral
0.277661	361
0.253633	340
0.238879	289
0.208792	359
0.220068	334
0.274289	355
0.225864	317
0.275817	300
0.267175	323
0.254266	295
0.239564	354
0.190455	298
0.236877	340
0.256373	327
0.298264	325
0.252369	321
0.319974	349
0.234453	332
0.184500	284
0.212691	313
0.247521	296
0.263961	317
0.229237	349
0.246362	317
0.038858	7
0.289254	367
0.176228	243
0.044021	2
0.233979	340
0.260273	357
0.297895	354
0.242989	317
0.267228	315
0.211479	273
0.212428	315
0.253370	303
0.222018	308
0.221175	292
0.203154	299
0.222123	321
0.238458	302
0.237720	351
0.269599	336
0.302374	338
0.214588	298
0.227867	324
0.217065	317
0.238774	344
0.214325	330
0.179705	279
0.230554	286
0.241883	335
0.242094	279
0.227867	348
0.233399	334
0.239881	340
0.222861	308
0.260642	312
0.237457	315
0.252790	326
0.237720	333
0.215484	348
0.042599	6
0.203733	287
0.251842	368
0.186345	316
0.215010	311
0.234769	315
0.215537	293
0.211321	331
0.268071	332
0.275132	336
0.274869	341
0.252053	345
0.221385	337
0.047236	56
0.254845	340
0.045391	55
0.276291	295
0.211690	321
0.234559	306
0.229553	319
0.183394	321
0.278399	340
0.247679	329
0.186187	323
0.040228	47
0.043811	3
0.266227	375
0.181813	270
0.254055	317
0.223282	323
0.192036	273
0.253423	351
0.228183	302
0.273604	330
0.220068	349
0.065889	77
0.245571	329
0.223019	335
0.037171	6
0.187557	298
0.282404	326
0.263803	347
0.265911	346
0.255899	347
0.225337	340
0.234453	332
0.242831	317
0.205841	324
0.231661	295
0.212796	332
0.234611	315
0.245993	310
0.301584	366
0.197410	277
0.233610	266
0.247679	331
0.131017	153
0.278715	339
0.203944	324
0.217275	332
0.146035	180
0.259377	333
0.216538	330
0.218118	354
0.231977	351
0.211637	317
0.234980	309
0.260589	350
0.051609	15
0.264119	316
0.265120	326
0.242831	322
0.223967	285
0.236772	331
0.231977	331
0.180548	279
0.059987	71
0.234611	322
0.198675	330
0.208686	291
0.230343	325
0.267017	321
0.252580	331
0.218329	256
0.208845	315
0.257691	345
0.253739	354
0.247943	334
0.246678	339
0.225495	336
0.276660	316
0.254055	345
0.211110	338
0.182445	305
0.264962	355
0.221438	332
0.229026	315
0.253633	334
0.265384	360
0.247890	331
0.227814	337
0.246204	316
0.238352	346
0.244676	322
0.255267	356
0.183289	285
0.239670	286
0.216222	340
0.196462	326
0.227603	317
0.220700	334
0.259957	368
0.190507	258
0.207053	299
0.208528	324
0.241251	318
0.223177	324
0.259008	330
0.221333	327
0.079800	98
0.261432	352
0.237509	338
0.302585	335
0.241040	337
0.244939	338
0.231397	346
0.252211	330
0.223019	329
0.222281	337
0.225021	323
0.089390	113
0.219172	315
0.235244	306
0.217750	288
0.257427	327
0.276818	318
0.278188	322
0.242831	343
0.239986	314
0.244201	353
0.244254	340
0.232187	306
0.246678	319
0.237035	335
0.260852	345
0.206579	311
0.251578	305
0.224231	343
0.200677	309
0.200941	330
0.253950	331
0.231661	332
0.188031	269
0.228973	305
0.226022	348
0.247258	308
0.228868	337
0.255688	338
0.227182	329
0.230712	333
0.235454	582
0.218118	319
0.244201	343
0.221860	293
0.225074	354
0.250841	324
0.218593	321
0.269389	314
0.215010	325
0.036381	7
0.259377	319
0.059250	43
0.237509	319
0.233241	305
0.257743	355
0.191034	303
0.241514	287
0.260642	323
0.196989	256
0.138289	120
0.187873	297
0.233505	325
0.229500	307
0.206263	334
0.245466	336
0.261168	348
0.210162	320
0.212428	316
0.231186	304
0.240829	315
0.261801	336
0.222597	312
0.184500	280
0.203259	281
0.270021	346
0.229131	335
0.233347	339
0.257849	356
0.219383	319
0.215431	316
0.207316	314
0.226971	291
0.204945	314
0.213587	323
0.241725	331
0.217170	296
0.261116	314
0.241093	316
0.254951	296
0.209161	314
0.265437	327
0.223651	342
0.264857	334
0.258376	328
0.312070	329
0.233452	341
0.199676	302
0.243095	340
0.244149	332
0.226760	299
0.263013	317
0.211216	302
0.234348	326
0.204418	320
0.262064	360
0.237088	355
0.268282	335
0.198569	312
0.283932	323
0.214061	317
0.215958	308
0.045813	45
0.138816	195
0.273815	306
0.262960	349
0.086966	145
0.250472	328
0.212322	312
0.233136	314
0.275817	321
0.229922	311
0.183183	286
0.222176	308
0.253528	341
0.209003	316
0.255794	328
0.216696	294
0.231924	343
0.191509	290
0.198780	278
0.126117	130
0.240987	332
0.235086	336
0.040333	2
0.290308	337
0.221122	338
0.084648	97
0.229658	305
0.251684	341
0.262486	339
0.251684	347
0.210056	338
0.207896	301
0.182393	294
0.188347	297
0.225759	351
0.271496	351
0.220964	306
0.189875	325
0.244886	291
0.257743	341
0.120953	184
0.232714	357
0.239512	305
0.240882	350
0.245466	343
0.252053	332
0.215115	303
0.235033	328
0.182287	275
0.234295	310
0.287936	339
0.192352	308
0.210478	347
0.208686	273
0.247099	307
0.227340	319
0.278452	337
0.217381	338
0.237246	341
0.206526	307
0.211374	308
0.210215	312
0.232187	341
0.197041	330
0.259113	327
0.252105	321
0.201994	297
0.241303	325
0.273551	328
0.195566	320
0.212902	325
0.232029	317
0.245888	322
0.236666	350
0.258955	340
0.252948	313
0.211163	326
0.240776	363
0.207843	332
0.231924	340
0.044338	49
0.206948	289
0.046393	9
0.262222	355
0.222176	322
0.247995	359
0.236824	305
0.265542	345
0.086439	104
0.201204	324
0.244201	306
0.251473	302
0.270337	345
0.212955	303
0.227024	314
0.271760	321
0.220648	293
0.220542	302
0.230659	269
0.235454	323
0.222545	342
0.276871	344
0.043178	7
0.195197	281
0.244465	332
0.242673	353
0.252738	335
0.214430	301
0.259166	337
0.236508	331
0.253001	328
0.200835	273
0.228025	315
0.233821	340
0.240197	338
0.211058	291
0.297632	353
0.221175	296
0.216274	321
0.264857	335
0.224178	298
0.269072	295
0.247574	354
0.239670	327
0.240302	312
0.252843	338
0.205367	312
0.236982	331
0.219857	326
0.204787	308
0.189295	293
0.212533	342
0.285513	329
0.195408	291
0.271918	341
0.227919	305
0.208212	274
0.227287	337
0.269389	341
0.251420	288
0.178862	267
0.214799	300
0.230607	354
0.235560	296
0.226233	324
0.254740	335
0.248944	331
0.224284	354
0.209266	316
0.249576	340
0.280507	309
0.239617	331
0.238616	294
0.130385	210
0.223019	308
0.235507	259
0.198359	309
0.175016	282
0.067839	88
0.235718	340
0.249840	331
0.182762	290
0.296578	343
0.260483	362
0.126855	153
0.263961	287
0.198938	304
0.251315	312
0.227656	285
0.235191	328
0.227076	329
0.251051	316
0.229026	312
0.262960	346
0.241145	332
0.219541	297
0.201415	315
0.202100	297
0.235138	317
0.213745	311
0.198201	313
0.245466	329
0.205578	315
0.286724	315
0.311595	368
0.240934	323
0.226602	293
0.277503	359
0.269968	313
0.263329	321
0.257533	335
0.194617	313
0.238721	349
0.208001	249
0.250525	334
0.217592	337
0.268387	325
0.227709	343
0.216854	272
0.154782	192
0.235823	303
0.105619	107
0.263276	317
0.257585	315
0.200624	291
0.237035	301
0.223651	311
0.310489	365
0.229974	317
0.209477	283
0.261432	340
0.218698	332
0.232978	307
0.265279	339
0.224705	327
0.253159	342
0.252000	320
0.048184	3
0.239775	346
0.269020	335
0.211743	309
0.237878	335
0.266490	349
0.250103	330
0.212849	350
0.216380	354
0.294260	331
0.206684	314
0.213692	296
0.248628	339
0.241514	328
0.228341	328
0.215695	328
0.244465	324
0.085280	14
0.244939	294
0.230817	321
0.269652	333
0.222387	289
0.243253	334
0.240197	313
0.258112	208
0.270969	331
0.217328	312
0.259693	327
0.223282	282
0.238089	324
0.209951	315
0.257269	301
0.260115	314
0.238774	351
0.276713	337
0.220753	314
0.234822	317
0.230870	319
0.229658	331
0.229816	314
0.209951	307
0.244939	340
0.242673	324
0.267702	336
0.247099	323
0.218909	327
0.209740	298
0.240197	319
0.219278	322
0.278926	346
0.257111	340
0.191719	329
0.255214	341
0.257638	309
0.246625	355
0.227761	274
0.236192	339
0.220858	314
0.060936	10
0.256953	324
0.245466	326
0.254213	308
0.256795	346
0.232451	307
0.256953	348
0.286724	366
0.179916	308
0.229447	302
0.037804	28
0.202732	321
0.242989	333
0.278873	371
0.228499	314
0.252790	369
0.054033	2
0.210320	311
0.154466	25
0.232820	316
0.220121	311
0.208739	284
0.249155	329
0.236666	324
0.228499	331
0.185870	302
0.214641	313
0.268387	349
0.226497	340
0.228973	297
0.109202	143
0.270442	333
0.241567	312
0.215378	333
0.181971	274
0.244201	326
0.232293	273
0.235823	313
0.239512	332
0.273551	364
0.136497	170
0.080274	13
0.215431	314
0.212375	290
0.245782	324
0.248101	339
0.221333	282
0.227182	341
0.233189	340
0.197726	263
0.242146	334
0.234980	344
0.225390	320
0.220490	326
0.277134	358
0.245255	320
0.255109	360
0.240776	338
0.224916	338
0.236824	343
0.212533	295
0.235033	328
0.231344	351
0.087177	8
0.220858	326
0.257322	338
0.225759	318
0.230343	316
0.237667	332
0.194986	307
0.253791	300
0.241040	342
0.227340	325
0.261274	340
0.221017	330
0.259324	311
0.247943	360
0.241093	330
0.214799	344
0.213376	314
0.090813	11
0.232029	368
0.226971	348
0.243674	316
0.214483	352
0.069156	77
0.190139	277
0.176280	278
0.223230	314
0.229816	315
0.190771	320
0.200572	283
0.208792	311
0.223809	334
0.226497	329
0.226286	307
0.274605	310
0.203470	269
0.217855	305
0.264225	339
0.230607	328
0.240566	344
0.113365	134
0.297527	366
0.249681	349
0.249681	327
0.241145	367
0.224705	313
0.265595	303
0.225337	334
0.077534	78
0.219067	308
0.226865	329
0.229605	327
0.207843	286
0.233083	326
0.202996	298
0.211743	307
0.218224	319
0.308750	536
0.217328	350
0.239143	308
0.224494	323
0.198780	314
0.220384	305
0.050819	51
0.237404	331
0.246098	323
0.220121	306
0.215010	333
0.229237	302
0.213271	289
0.275290	326
0.214957	329
0.254898	302
0.246467	321
0.257743	318
0.215905	308
0.223019	333
0.218540	304
0.256690	309
0.262960	331
0.307275	363
0.217697	318
0.263382	308
0.218171	309
0.108412	111
0.241040	317
0.228130	338
0.273973	335
0.238405	303
0.232767	329
0.233557	346
0.259430	333
0.202153	304
0.204682	293
0.241830	294
0.201415	259
0.212164	335
0.250683	297
0.252316	369
0.256532	323
0.268651	320
0.208212	266
0.178652	34
0.213850	315
0.226865	332
0.220753	251
0.231134	342
0.220332	342
0.218698	319
0.211953	338
0.185133	295
0.200519	289
0.232556	305
0.234875	323
0.234822	283
0.218224	295
0.196251	289
0.142135	215
0.262697	338
0.122903	162
0.196989	288
0.257427	324
0.217275	325
0.254213	341
0.175227	258
0.277609	338
0.247258	341
0.267334	341
0.284143	335
0.216959	326
0.246204	329
0.214377	315
0.256373	314
0.237615	335
0.274816	340
0.223230	328
0.193089	299
0.186187	319
0.250208	312
0.259535	329
0.297474	351
0.261801	351
0.215431	330
0.213745	312
0.246836	324
0.069946	8
0.223124	326
0.197463	294
0.260378	335
0.247837	335
0.215958	314
0.230449	333
0.264541	333
0.209635	337
0.098190	14
0.239775	321
0.224389	356
0.274869	300
0.252053	325
0.201204	275
0.202996	349
0.238563	320
0.255003	321
0.228868	305
0.255425	338
0.176491	271
0.210531	328
0.244939	339
0.252896	322
0.289201	362
0.222123	315
0.224284	339
0.266701	333
0.202574	279
0.169325	312
0.245940	331
0.223915	343
0.239564	321
0.270337	313
0.255003	328
0.196198	317
0.237984	319
0.222492	311
0.223177	331
0.288042	323
0.229974	301
0.247626	308
0.249260	325
0.253423	337
0.200993	315
0.239933	293
0.206842	301
0.245729	336
0.054033	7
0.062833	66
0.195987	305
0.254582	320
0.259219	351
0.212006	320
0.182129	283
0.262064	304
0.188136	316
0.244359	578
0.246309	352
0.237562	309
0.230343	339
0.225074	327
0.221175	306
0.265595	338
0.195987	310
0.299107	328
0.224547	332
0.200730	321
0.208845	329
0.223915	309
0.265700	338
0.233505	317
0.254371	306
0.251368	350
0.040965	4
0.231134	337
0.232293	312
0.207527	316
0.210531	326
0.206579	321
0.035696	44
0.221649	302
0.184079	349
0.222070	307
0.176702	280
0.235665	335
0.238194	334
0.203944	292
0.264277	328
0.240197	324
0.217275	315
0.236139	306
0.231081	317
0.266912	339
0.240513	353
0.225548	300
0.043020	5
0.247521	339
0.229500	325
0.258587	336
0.260115	341
0.247521	321
0.239881	324
0.173857	288
0.223177	341
0.237667	342
0.248522	341
0.062359	7
0.215484	313
0.277134	327
0.204998	292
0.204945	305
0.221069	322
0.226286	344
0.210583	285
0.210320	291
0.193247	300
0.265384	338
0.247732	311
0.244728	343
0.244781	339
0.261537	337
0.214693	298
0.209530	338
0.265858	332
0.201468	309
0.228183	318
0.228604	323
0.239196	293
0.250103	326
0.252263	358
0.208792	322
0.228973	335
0.216801	328
0.250472	319
0.237141	278
0.253475	323
0.248838	286
0.260431	357
0.249260	322
0.194881	319
0.041229	3
0.227392	354
0.260589	322
0.257585	333
0.286619	359
0.220648	331
0.047973	62
0.207422	305
0.243516	347
0.216116	318
0.202627	324
0.181602	254
0.232872	332
0.234506	336
0.251895	339
0.237773	316
0.272866	326
0.246309	356
0.240460	299
0.257902	313
0.215010	310
0.253370	335
0.238774	336
0.202521	339
0.206790	295
0.224125	363
0.247890	322
0.230238	308
0.169852	249
0.223493	312
0.254371	326
0.170221	243
0.228657	325
0.249365	378
0.058301	6
0.245255	335
0.215905	294
0.217065	317
0.236930	355
0.197252	288
0.201309	290
0.218540	337
0.243411	336
0.208318	296
0.232504	329
0.207475	312
0.253001	324
0.272445	356
0.216590	315
0.284301	354
0.255214	347
0.267597	300
0.241198	331
0.197779	345
0.252369	365
0.217908	312
0.241461	323
0.257849	338
0.215062	307
0.068524	68
0.250208	348
0.253475	302
0.259272	328
0.249523	341
0.236192	307
0.214799	337
0.267123	339
0.253370	354
0.160473	248
0.245571	325
0.221227	335
0.240302	311
0.255161	344
0.210847	304
0.219647	284
0.241936	335
0.239301	342
0.041861	2
0.274869	351
0.249840	344
0.204049	278
0.201731	300
0.188505	255
0.260167	317
0.231344	329
0.246678	334
0.219647	338
0.238827	306
0.237351	341
0.226075	315
0.215958	302
0.262064	333
0.262380	339
0.175385	297
0.215010	319
0.063887	10
0.238352	327
0.211585	343
0.201678	309
0.254793	351
0.211585	315
0.235560	341
0.252738	353
0.185080	263
0.243148	315
0.207158	323
0.211690	294
0.201731	319
0.262907	338
0.257006	311
0.250525	325
0.291045	336
0.224389	324
0.216907	313
0.280191	330
0.276555	358
0.232820	312
0.182762	267
0.264541	359
0.253950	319
0.211953	305
0.229553	329
0.244886	342
0.260115	336
0.237351	319
0.243622	342
0.254213	301
0.216696	322
0.243780	346
0.094027	118
0.263118	287
0.298791	304
0.236982	332
0.232082	340
0.261274	321
0.232556	340
0.220490	292
0.247890	356
0.260115	323
0.205736	284
0.250946	343
0.183552	302
0.247047	325
0.046498	9
0.232135	309
0.233136	297
0.230396	328
0.106620	153
0.227287	342
0.172434	286
0.226391	294
0.253265	335
0.260958	334
0.246625	331
0.254213	331
0.202521	331
0.265068	332
0.247047	283
0.272023	355
0.229131	300
0.271760	326
0.225337	339
0.245571	329
0.221596	340
0.219278	327
0.052927	68
0.257427	324
0.243780	318
0.229395	329
0.216222	324
0.036539	5
0.222387	321
0.259535	339
0.207791	332
0.239037	326
0.204049	289
0.226339	335
0.252948	296
0.055140	7
0.213429	310
0.193406	309
0.236930	329
0.236192	324
0.249155	309
0.207316	296
0.224231	271
0.248259	324
0.236719	284
0.207580	325
0.247416	325
0.251210	315
0.034906	38
0.177440	289
0.100087	116
0.200941	293
0.229026	314
0.204734	271
0.237878	338
0.249471	338
0.236403	341
0.290150	317
0.211479	348
0.198148	331
0.238774	317
0.207896	325
0.242041	327
0.237035	326
0.236192	357
0.206368	329
0.236930	329
0.248733	324
0.230607	341
0.206579	329
0.197305	296
0.228130	300
0.247363	340
0.248944	327
0.230712	301
0.238721	330
0.254055	285
0.262960	337
0.247574	340
0.178546	241
0.232556	319
0.098717	130
0.240197	326
0.270759	348
0.238247	313
0.211848	312
0.209266	306
0.042388	30
0.208160	318
0.200835	301
0.202679	280
0.214535	287
0.263856	356
0.245940	345
0.257743	341
0.250156	368
0.066574	82
0.262064	305
0.059935	84
0.205999	296
0.218856	325
0.199465	319
0.194776	292
0.212217	340
0.216538	331
0.281034	355
0.256900	335
0.206210	316
0.244043	341
0.236561	322
0.034221	5
0.199623	306
0.039543	37
0.247152	338
0.211005	317
0.084279	22
0.266807	306
0.141767	163
0.209108	323
0.209530	288
0.206790	304
0.255846	351
0.197990	274
0.273867	323
0.040807	6
0.245993	331
0.247468	347
0.239248	299
0.237826	332
0.219278	319
0.086334	80
0.220332	331
0.231819	316
0.255899	345
0.255372	350
0.042651	6
0.227498	344
0.223704	314
0.241145	317
0.215800	312
0.183078	245
0.217539	339
0.225601	273
0.293627	348
0.241409	325
0.221754	310
0.277503	341
0.239037	332
0.221069	326
0.214641	315
0.243727	333
0.247152	327
0.206579	309
0.215747	301
0.236192	327
0.226865	332
0.247099	325
0.232346	316
0.256268	354
0.240987	346
0.229553	326
0.204734	319
0.272866	338
0.242884	302
0.220173	338
0.213007	331
0.195513	297
0.249260	330
0.235086	312
0.198991	297
0.109624	12
0.095292	145
0.252053	329
0.233031	333
0.095660	96
0.263329	378
0.243464	319
0.262328	351
0.273182	378
0.233716	295
0.244096	340
0.243253	358
0.221017	268
0.152358	255
0.249629	306
0.221702	327
0.256057	322
0.202574	290
0.226339	322
0.235771	339
0.235718	311
0.222492	302
0.212270	311
0.253423	349
0.255425	323
0.289148	333
0.228394	277
0.206579	312
0.226180	357
0.204102	291
0.255425	326
0.250419	334
0.261168	345
0.245782	330
0.268704	350
0.246256	345
0.247626	334
0.205419	326
0.225864	332
0.228235	303
0.200835	258
0.109993	184
0.218803	342
0.313229	347
0.242937	324
0.223704	320
0.255899	332
0.210162	343
0.229658	324
0.046129	5
0.206368	295
0.140555	203
0.260483	350
0.235665	295
0.257902	356
0.281666	347
0.183025	324
0.222966	340
0.210425	292
0.213060	294
0.219699	322
0.259588	338
0.202311	291
0.221017	326
0.228973	312
0.246520	367
0.153043	178
0.272076	325
0.228657	324
0.045233	7
0.252421	348
0.234137	329
0.187240	264
0.223546	334
0.229711	339
0.224916	316
0.247205	310
0.232820	311
0.234664	317
0.243991	284
0.298212	325
0.262064	361
0.226444	358
0.043495	19
0.255425	339
0.286672	347
0.184290	298
0.196831	232
0.255425	317
0.248891	320
0.216116	317
0.226339	273
0.199992	322
0.238142	300
0.218435	294
0.198833	283
0.147563	181
0.219805	308
0.251789	375
0.239775	320
0.238194	335
0.199413	324
0.223967	324
0.258587	330
0.204998	259
0.218013	330
0.189875	24
0.217908	337
0.051346	62
0.255425	341
0.248311	334
0.228394	321
0.245361	325
0.209371	271
0.199465	298
0.221491	296
0.284301	332
0.268229	346
0.235507	326
0.223651	294
0.188084	334
0.244834	318
0.271075	353
0.235349	334
0.240355	324
0.260536	263
0.209213	304
0.243780	328
0.300319	325
0.253159	321
0.248522	326
0.258060	320
0.244728	322
0.259798	321
0.220121	335
0.064255	4
0.235929	330
0.233347	326
0.204313	347
0.260220	340
0.247468	318
0.254213	325
0.155730	172
0.254266	332
0.245993	343
0.244254	308
0.241251	332
0.201520	318
0.230343	327
0.228868	296
0.239881	335
0.182656	237
0.269599	364
0.245888	344
0.229026	303
0.213481	337
0.248628	333
0.204734	316
0.270390	343
0.232240	308
0.189612	257
0.231081	294
0.205999	289
0.228183	313
0.242094	333
0.238352	330
0.215115	323
0.243938	306
0.248417	340
0.236139	298
0.217908	339
0.240566	316
0.219172	269
0.260747	321
0.243885	300
0.297948	362
0.224547	311
0.235244	349
0.035327	7
0.240039	303
0.242568	330
0.251895	339
0.261748	345
0.240618	335
0.213271	324
0.259798	320
0.227129	290
0.249998	310
0.248364	331
0.242463	327
0.254213	320
0.249523	326
0.238036	636
0.220015	333
0.226075	331
0.230817	358
0.233241	284
0.265279	348
0.225864	321
0.218698	325
0.255741	359
0.237562	329
0.239301	346
0.051293	9
0.249840	345
0.255583	337
0.228025	323
0.249207	315
0.110098	22
0.220015	290
0.255109	324
0.222913	336
0.191192	209
0.235929	343
0.242515	323
0.166690	24
0.248838	317
0.233557	338
0.306274	340
0.241198	349
0.245308	323
0.228288	325
0.213165	270
0.239670	342
0.224547	343
0.295366	357
0.237246	305
0.225495	332
0.240776	351
0.254213	346
0.256848	343
0.254582	319
0.245571	333
0.214851	319
0.207843	326
0.258218	329
0.103195	94
0.232662	344
0.217644	324
0.263540	349
0.234875	340
0.234295	339
0.249734	323
0.223915	335
0.198306	328
0.240618	316
0.179863	268
0.247995	344
0.200519	249
0.212902	295
0.274552	547
0.143505	173
0.253791	323
0.240302	331
0.255899	342
0.253844	321
0.210162	317
0.205103	271
0.256795	349
0.249523	319
0.267966	321
0.257217	325
0.226391	339
0.232135	279
0.281244	322
0.255530	344
0.218171	328
0.250788	306
0.221385	349
0.236824	336
0.205051	326
0.238300	300
0.190929	278
0.224705	338
0.214535	284
0.232293	344
0.234190	333
0.212164	328
0.239090	335
0.231713	330
0.224336	289
0.258112	336
0.238669	329
0.219436	292
0.268229	288
0.254476	344
0.192036	295
0.196936	318
0.225337	336
0.233610	333
0.049080	14
0.234980	364
0.259640	323
0.178757	286
0.221175	302
0.158681	213
0.210636	297
0.246731	317
0.256742	344
0.104987	140
0.236297	324
0.236877	327
0.213692	323
0.211585	329
0.243148	328
0.213850	305
0.210952	341
0.292415	342
0.264119	333
0.215695	327
0.218224	325
0.244676	340
0.229395	340
0.256321	336
0.224442	295
0.221649	308
0.194986	276
0.251420	330
0.277872	322
0.208950	312
0.210741	313
0.191877	306
0.244781	304
0.182604	265
0.078324	123
0.051240	5
0.068734	75
0.245782	307
0.246941	337
0.255214	366
0.261485	336
0.224652	286
0.218698	325
0.202996	322
0.257480	323
0.268651	344
0.254213	343
0.214325	317
0.246731	337
0.236877	310
0.175543	244
0.235981	345
0.253528	332
0.243148	305
0.207843	304
0.200941	307
0.205788	296
0.159946	255
0.224547	307
0.288200	352
0.217275	295
0.212322	299
0.198622	281
0.267808	321
0.252053	323
0.214219	328
0.195355	299
0.232346	314
0.275185	348
0.226286	328
0.226760	294
0.073687	98
0.237826	332
0.248838	364
0.239406	320
0.186239	275
0.248733	357
0.250893	333
0.262538	328
0.207475	323
0.205367	243
0.040702	3
0.210004	321
0.206315	324
0.251157	313
0.200466	313
0.050977	8
0.209740	324
0.233557	307
0.260220	307
0.205525	332
0.239828	346
0.173382	266
0.056352	5
0.068734	52
0.257691	346
0.251368	318
0.209266	281
0.146772	27
0.251262	330
0.234717	327
0.225179	302
0.281613	338
0.193985	297
0.240091	323
0.271180	344
0.239037	316
0.063465	9
0.204155	289
0.244307	351
0.256057	335
0.253950	345
0.250735	290
0.206895	294
0.197990	305
0.165109	225
0.228077	324
0.228973	307
0.247732	361
0.245677	349
0.203786	293
0.240882	305
0.243833	363
0.276344	325
0.218909	334
0.127329	173
0.213323	333
0.255372	332
0.260220	316
0.242831	324
0.231502	305
0.223282	341
0.223546	281
0.268071	344
0.253897	350
0.222755	318
0.192299	313
0.208001	308
0.243095	339
0.237509	345
0.210162	316
0.234348	303
0.075005	76
0.045866	7
0.254160	343
0.238563	318
0.199571	300
0.224389	362
0.040965	48
0.242463	339
0.233452	345
0.240829	311
0.257638	332
0.239617	293
0.246256	336
0.235454	331
0.247784	304
0.206210	316
0.206421	303
0.273182	343
0.220015	336
0.179495	272
0.279295	343
0.207580	310
0.040333	9
0.037329	8
0.232978	319
0.254371	309
0.201626	307
0.242410	326
0.269125	346
0.160525	186
0.044812	41
0.251104	332
0.230554	338
0.233610	340
0.212322	313
0.105988	11
0.249945	308
0.229342	321
0.259061	289
0.193932	302
0.223599	354
0.231819	329
0.042230	4
0.243938	343
0.192773	308
0.285881	339
0.249840	323
0.227972	353
0.229974	320
0.230080	314
0.212638	324
0.249998	339
0.210425	284
0.212744	294
0.051240	5
0.223809	346
0.215062	318
0.272866	321
0.221860	297
0.211321	308
0.191772	282
0.216590	303
0.252369	336
0.246678	318
0.234401	333
0.238879	336
0.280243	341
0.077903	99
0.309435	345
0.234980	347
0.214166	326
0.184869	275
0.148933	218
0.249998	337
0.049870	56
0.186503	260
0.034010	29
0.271285	341
0.220068	338
0.237562	313
0.197463	311
0.228446	313
0.202627	314
0.095450	68
0.201994	326
0.207053	323
0.290782	339
0.262486	339
0.197041	287
0.221754	328
0.228815	357
0.271970	317
0.295050	327
0.223493	318
0.281192	344
0.202363	296
0.253581	324
0.182445	283
0.219225	294
0.234032	336
0.211479	323
0.298844	342
0.200414	321
0.241936	349
0.231450	329
0.183394	296
0.276818	348
0.237667	335
0.228552	339
0.276924	318
0.254898	345
0.267913	337
0.119952	159
0.198359	294
0.238142	327
0.226022	338
0.233979	321
0.233136	339
0.263434	333
0.247468	287
0.290150	353
0.233031	310
0.213692	322
0.242779	325
0.232872	324
0.039174	2
0.230923	347
0.255425	325
0.208739	308
0.223651	328
0.254951	312
0.034853	7
0.249576	309
0.220911	323
0.242515	350
0.153201	228
0.235929	336
0.218909	318
0.257322	352
0.266280	341
0.243569	349
0.269072	360
0.277714	329
0.224284	326
0.203470	324
0.197041	268
0.238036	300
0.231661	291
0.214061	309
0.191403	310
0.205156	351
0.235349	329
0.211479	311
0.226391	313
0.254002	342
0.227814	336
0.228077	331
0.246414	362
0.229974	335
0.196936	294
0.222545	321
0.040596	42
0.197884	30
0.239090	304
0.252896	349
0.241093	327
0.235665	336
0.213850	297
0.218435	327
0.246256	331
0.235033	317
0.242304	340
0.191140	311
0.217960	277
0.274289	307
0.232029	321
0.231292	299
0.263908	333
0.240249	316
0.265384	347
0.272550	345
0.303112	360
0.255003	331
0.257902	344
0.246625	317
0.206948	320
0.055825	66
0.197199	299
0.219647	330
0.226918	337
0.229711	327
0.204787	332
0.184869	296
0.212849	308
0.278452	324
0.237035	292
0.195092	284
0.053717	7
0.220595	326
0.239828	278
0.219594	327
0.236034	315
0.240460	286
0.214114	306
0.264435	335
0.215115	294
0.245044	303
0.053980	5
0.245571	318
0.218224	274
0.047130	6
0.225864	333
0.225548	303
0.229869	302
0.267755	338
0.209635	322
0.221912	278
0.244096	342
0.225127	326
0.231871	309
0.252896	317
0.286198	342
0.229237	343
0.256005	318
0.234242	341
0.238511	327
0.238036	328
0.230238	305
0.235454	327
0.249260	341
0.223915	343
0.233663	323
0.255741	324
0.193247	280
0.240671	328
0.274184	325
0.235138	330
0.165584	168
0.245150	337
0.199834	295
0.165742	237
0.255636	321
0.212955	315
0.227392	310
0.221965	297
0.211532	268
0.216327	344
0.225812	344
0.236824	330
0.245466	329
0.057774	48
0.261590	314
0.227024	315
0.224810	311
0.206210	308
0.069894	98
0.242041	322
0.108834	129
0.255636	350
0.238142	352
0.274921	355
0.244518	325
0.230185	323
0.273867	344
0.220121	317
0.149354	197
0.279664	334
0.210215	309
0.247047	321
0.077007	84
0.229342	345
0.236508	336
0.227392	316
0.241409	336
0.211743	328
0.037224	5
0.209371	317
0.232872	340
0.258587	341
0.264962	350
0.249313	309
0.246994	326
0.218382	327
0.254740	344
0.259272	332
0.274500	349
0.207369	289
0.234664	290
0.222439	336
0.244728	325
0.243148	329
0.257954	314
0.263540	317
0.255741	306
0.232504	323
0.218171	329
0.246889	310
0.245835	345
0.258639	341
0.235665	333
0.211795	267
0.106515	128
0.293575	336
0.294734	330
0.255952	322
0.214325	260
0.217802	332
0.237984	308
0.231344	332
0.187030	261
0.200572	335
0.205209	319
0.222228	269
0.249576	328
0.187188	255
0.233926	309
0.230712	333
0.113365	107
0.212428	320
0.235507	290
0.255161	317
0.071211	9
0.210794	316
0.234927	333
0.051873	52
0.200572	260
0.233241	271
0.236245	323
0.298791	350
0.252896	333
0.171116	299
0.240249	328
0.241409	336
0.205051	308
0.195987	297
0.210425	314
0.241988	318
